category,message,processed_text,target
ham,"Sir, I need AXIS BANK account no and bank address.",sir need axis bank account bank,0
ham,Yun buying... But school got offer 2000 plus only...,yun school got offer plus,0
ham,* Will be september by then!,september,0
ham,Ok i msg u b4 i leave my house.,ok msg u b leave,0
ham,Text her. If she doesnt reply let me know so i can have her log in,text doesnt reply let know log,0
spam,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?,come takes little time child afraid dark become teenager wants stay night,1
ham,Y lei?,lei,0
ham,Lmao!nice 1,lmaonice,0
ham,Cant think of anyone with * spare room off * top of my head,cant think anyone spare room top head,0
ham,Cos darren say ü considering mah so i ask ü...,cos darren say considering mah ask,0
ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",know god created gap one made comes amp fills gaps holding hand,0
ham,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,know im lacking particular dramastorms details part im worried,0
spam,85233 FREE>Ringtone!Reply REAL,freeringtonereply real,1
spam,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,welcome please reply age gender,1
ham,"1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya",call guess isnt miss ya need ya want ya love ya,0
ham,"Hey babe, my friend had to cancel, still up for a visit ?",hey babe friend cancel still visit,0
ham,"Yeah I should be able to, I'll text you when I'm ready to meet up",yeah able ill text im ready meet,0
ham,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calculation. Reply must.",send ur birthdate month year tel u ur life partners method reply,0
spam,"In The Simpsons Movie released in July 2007 name the band that died at the start of the film? A-Green Day, B-Blue Day, C-Red Day. (Send A, B or C)",simpsons movie released july name band died start film agreen day bblue day cred send b c,1
ham,"Sorry, I'll call later",sorry ill call later,0
ham,Yes:)sura in sun tv.:)lol.,yessura sun,0
ham,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",actually mobile full work online need send ltgt sent msg wil explain u,0
ham,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,yup hopefully lose kg hip hop go orchard weigh,0
spam,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18+only,message welcome new improved sex dogging club unsubscribe service reply msgsp,1
ham,No da. I am happy that we sit together na,happy sit together na,0
ham,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.,ive searching right words thank promise wont take help granted fulfil wonderful blessing,0
spam,"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",costa del sol holiday await call sae tc pobox stockport skxh maxmins,1
ham,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",mmmmm sooooo good wake words morning love mmmm fuck love lion devouring kiss across sea,0
ham,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?,catch bus frying egg make tea eating moms left dinner feel love,0
ham,"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",goodmorning today late ltdecimalgt,0
ham,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe,good afternoon goes walking day get police abstract still wake miss babe,0
ham,Yup but not studying surfing lor. I'm in e lazy mode today.,yup studying surfing im e lazy mode,0
spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",hot live fantasies call p per min ntt ltd po box croydon cr wb,1
spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,text meet someone sexy u find date even flirt join reply name age eg sam msg recdthirtyeight pence,1
spam,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",double mins txts orange latest motorola sonyericsson nokia bluetooth free call mobileupd calloptouthf,1
ham,Is there any training tomorrow?,training tomorrow,0
ham,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.",hey kate hope ur give u buz go outsomewhere adrink go watershd bit ppl fromwrk love,0
ham,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,hi darlin ive got back really nice night thanks much lift see u tomorrow xxx,0
ham,Hello beautiful r u ok? I've kinda ad a row wiv and he walked out the pub?? I wanted a night wiv u Miss u ,hello beautiful r u ok ive kinda ad row wiv walked pub wanted night wiv u miss u,0
ham,Ok k..sry i knw 2 siva..tats y i askd..,ok knw,0
ham,Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..,meet depends wan,0
ham,Hi where you. You in home or calicut?,hi home calicut,0
ham,Oh Howda gud gud.. Mathe en samachara chikku:-),oh howda gud mathe en samachara chikku,0
ham,Huh so fast... Dat means u havent finished painting?,huh dat means u havent finished painting,0
ham,Watching tv lor...,watching tv,0
ham,Wait  &lt;#&gt;  min..,wait ltgt,0
ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",make time tonight whenever cool text whenever youre around,0
ham,Wish i were with you now!,wish,0
ham,Have a nice day my dear.,nice day,0
spam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,freemsg todays day ready im horny live love sex fun games netcollex ltd p per msg reply stop end,1
ham,Thought we could go out for dinner. I'll treat you! Seem ok?,thought could go ill treat seem ok,0
ham,Ya! when are ü taking ure practical lessons? I start in june..  ,ya taking ure practical lessons start,0
ham,"Sorry, I'll call later",sorry ill call later,0
ham,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.",sorry left phone ok might hectic would birds one fell,0
ham,Lol. Well quality aint bad at all so i aint complaining,well quality aint bad aint complaining,0
ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",sea lays rock envelope paper,0
ham,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,im way went change batt watch go shop bit,0
ham,"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.",think im waiting bus inform get ever get,0
ham,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,really told kallis best cricketer sachin tough get,0
ham,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",dearme case u r coming cochin pls call bfore u shall also reach tell day u r engaged ans,0
ham,Easy ah?sen got selected means its good..,easy ahsen got selected means,0
ham,Did u turn on the heater? The heater was on and set to &lt;#&gt; degrees.,u turn heater heater set ltgt,0
ham,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",good friends care close friends understand true friends stay forever beyond words beyond gud ni,0
ham,Got smaller capacity one? Quite ex...,got smaller capacity one quite,0
ham,"As usual..iam fine, happy &amp; doing well..:)",fine happy amp,0
ham,Sorry i'm not free...,sorry im,0
ham,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",yeah go bored depressed sittin waitin phone hope wind drops though scary,0
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, £500 Cash or £100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary",shop till u drop either k k cash travel voucher call ntt po box crbt fixedline cost ppm mobile vary,1
ham,Which is weird because I know I had it at one point,weird know one point,0
ham,"Yeah, don't go to bed, I'll be back before midnight",yeah dont go bed ill back midnight,0
ham,Mm not entirely sure i understood that text but hey. Ho. Which weekend?,mm entirely sure understood text weekend,0
ham,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",christmas occasion celebrated reflection ideal,0
spam,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,winner u specially selected receive holiday flights inc speak live operator claim pmin,1
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,free st week nokia tone ur mob every week txt nokia get txting tell ur mates pobox wwq normptone,1
ham,Uncle Abbey! Happy New Year. Abiola,uncle abbey happy new abiola,0
ham,"not that I know of, most people up here are still out of town",know people still town,0
ham,"Not for possession, especially not first offense",possession especially first offense,0
spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,p alfie moons children need song ur tell ur txt tone charity nokias poly charity polys zed profit,1
spam,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,recieve tone within next terms conditions please see channel u teletext pg,1
ham,Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :),aww thats first time u said u missed without asking missed u love,0
ham,"Sorry, I'll call later",sorry ill call later,0
ham,Thank you princess! I want to see your nice juicy booty...,thank princess want see nice juicy,0
ham,If you were/are free i can give. Otherwise nalla adi entey nattil kittum,wereare free otherwise nalla adi entey nattil kittum,0
ham,i want to grasp your pretty booty :),want grasp pretty booty,0
ham,Watching tv lor. Nice one then i like lor.,watching tv nice one like,0
